customer_id,store_id,first_name,last_name,email,address_id,activebool,create_date,last_update,active
502,1,Brett,Cornwell,brett.cornwell@sakilacustomer.org,507,TRUE,2006-02-14,49:45.7,1
503,1,Angel,Barclay,angel.barclay@sakilacustomer.org,508,TRUE,2006-02-14,49:45.7,1
504,1,Nathaniel,Adam,nathaniel.adam@sakilacustomer.org,509,TRUE,2006-02-14,49:45.7,1
505,1,Rafael,Abney,rafael.abney@sakilacustomer.org,510,TRUE,2006-02-14,49:45.7,1
506,2,Leslie,Seward,leslie.seward@sakilacustomer.org,511,TRUE,2006-02-14,49:45.7,1
507,2,Edgar,Rhoads,edgar.rhoads@sakilacustomer.org,512,TRUE,2006-02-14,49:45.7,1
508,2,Milton,Howland,milton.howland@sakilacustomer.org,513,TRUE,2006-02-14,49:45.7,1
509,1,Raul,Fortier,raul.fortier@sakilacustomer.org,514,TRUE,2006-02-14,49:45.7,1
510,2,Ben,Easter,ben.easter@sakilacustomer.org,515,TRUE,2006-02-14,49:45.7,0
511,1,Chester,Benner,chester.benner@sakilacustomer.org,516,TRUE,2006-02-14,49:45.7,1
512,1,Cecil,Vines,cecil.vines@sakilacustomer.org,517,TRUE,2006-02-14,49:45.7,1
513,2,Duane,Tubbs,duane.tubbs@sakilacustomer.org,519,TRUE,2006-02-14,49:45.7,1
514,2,Franklin,Troutman,franklin.troutman@sakilacustomer.org,520,TRUE,2006-02-14,49:45.7,1
515,1,Andre,Rapp,andre.rapp@sakilacustomer.org,521,TRUE,2006-02-14,49:45.7,1
516,2,Elmer,Noe,elmer.noe@sakilacustomer.org,522,TRUE,2006-02-14,49:45.7,1
517,2,Brad,Mccurdy,brad.mccurdy@sakilacustomer.org,523,TRUE,2006-02-14,49:45.7,1
518,1,Gabriel,Harder,gabriel.harder@sakilacustomer.org,524,TRUE,2006-02-14,49:45.7,1
519,2,Ron,Deluca,ron.deluca@sakilacustomer.org,525,TRUE,2006-02-14,49:45.7,1
520,2,Mitchell,Westmoreland,mitchell.westmoreland@sakilacustomer.org,526,TRUE,2006-02-14,49:45.7,1
521,2,Roland,South,roland.south@sakilacustomer.org,527,TRUE,2006-02-14,49:45.7,1
522,2,Arnold,Havens,arnold.havens@sakilacustomer.org,528,TRUE,2006-02-14,49:45.7,1
523,1,Harvey,Guajardo,harvey.guajardo@sakilacustomer.org,529,TRUE,2006-02-14,49:45.7,1
525,2,Adrian,Clary,adrian.clary@sakilacustomer.org,531,TRUE,2006-02-14,49:45.7,1
526,2,Karl,Seal,karl.seal@sakilacustomer.org,532,TRUE,2006-02-14,49:45.7,1
527,1,Cory,Meehan,cory.meehan@sakilacustomer.org,533,TRUE,2006-02-14,49:45.7,1
528,1,Claude,Herzog,claude.herzog@sakilacustomer.org,534,TRUE,2006-02-14,49:45.7,1
529,2,Erik,Guillen,erik.guillen@sakilacustomer.org,535,TRUE,2006-02-14,49:45.7,1
530,2,Darryl,Ashcraft,darryl.ashcraft@sakilacustomer.org,536,TRUE,2006-02-14,49:45.7,1
531,2,Jamie,Waugh,jamie.waugh@sakilacustomer.org,537,TRUE,2006-02-14,49:45.7,1
532,2,Neil,Renner,neil.renner@sakilacustomer.org,538,TRUE,2006-02-14,49:45.7,1
533,1,Jessie,Milam,jessie.milam@sakilacustomer.org,539,TRUE,2006-02-14,49:45.7,1
534,1,Christian,Jung,christian.jung@sakilacustomer.org,540,TRUE,2006-02-14,49:45.7,0
535,1,Javier,Elrod,javier.elrod@sakilacustomer.org,541,TRUE,2006-02-14,49:45.7,1
536,2,Fernando,Churchill,fernando.churchill@sakilacustomer.org,542,TRUE,2006-02-14,49:45.7,1
537,2,Clinton,Buford,clinton.buford@sakilacustomer.org,543,TRUE,2006-02-14,49:45.7,1
538,2,Ted,Breaux,ted.breaux@sakilacustomer.org,544,TRUE,2006-02-14,49:45.7,1
539,1,Mathew,Bolin,mathew.bolin@sakilacustomer.org,545,TRUE,2006-02-14,49:45.7,1
540,1,Tyrone,Asher,tyrone.asher@sakilacustomer.org,546,TRUE,2006-02-14,49:45.7,1
541,2,Darren,Windham,darren.windham@sakilacustomer.org,547,TRUE,2006-02-14,49:45.7,1
542,2,Lonnie,Tirado,lonnie.tirado@sakilacustomer.org,548,TRUE,2006-02-14,49:45.7,1
543,1,Lance,Pemberton,lance.pemberton@sakilacustomer.org,549,TRUE,2006-02-14,49:45.7,1
544,2,Cody,Nolen,cody.nolen@sakilacustomer.org,550,TRUE,2006-02-14,49:45.7,1
545,2,Julio,Noland,julio.noland@sakilacustomer.org,551,TRUE,2006-02-14,49:45.7,1
546,1,Kelly,Knott,kelly.knott@sakilacustomer.org,552,TRUE,2006-02-14,49:45.7,1
547,1,Kurt,Emmons,kurt.emmons@sakilacustomer.org,553,TRUE,2006-02-14,49:45.7,1
548,1,Allan,Cornish,allan.cornish@sakilacustomer.org,554,TRUE,2006-02-14,49:45.7,1
549,1,Nelson,Christenson,nelson.christenson@sakilacustomer.org,555,TRUE,2006-02-14,49:45.7,1
550,2,Guy,Brownlee,guy.brownlee@sakilacustomer.org,556,TRUE,2006-02-14,49:45.7,1
551,2,Clayton,Barbee,clayton.barbee@sakilacustomer.org,557,TRUE,2006-02-14,49:45.7,1
552,2,Hugh,Waldrop,hugh.waldrop@sakilacustomer.org,558,TRUE,2006-02-14,49:45.7,1
553,1,Max,Pitt,max.pitt@sakilacustomer.org,559,TRUE,2006-02-14,49:45.7,1
554,1,Dwayne,Olvera,dwayne.olvera@sakilacustomer.org,560,TRUE,2006-02-14,49:45.7,1
555,1,Dwight,Lombardi,dwight.lombardi@sakilacustomer.org,561,TRUE,2006-02-14,49:45.7,1
556,2,Armando,Gruber,armando.gruber@sakilacustomer.org,562,TRUE,2006-02-14,49:45.7,1
557,1,Felix,Gaffney,felix.gaffney@sakilacustomer.org,563,TRUE,2006-02-14,49:45.7,1
558,1,Jimmie,Eggleston,jimmie.eggleston@sakilacustomer.org,564,TRUE,2006-02-14,49:45.7,0
559,2,Everett,Banda,everett.banda@sakilacustomer.org,565,TRUE,2006-02-14,49:45.7,1
560,1,Jordan,Archuleta,jordan.archuleta@sakilacustomer.org,566,TRUE,2006-02-14,49:45.7,1
561,2,Ian,Still,ian.still@sakilacustomer.org,567,TRUE,2006-02-14,49:45.7,1
562,1,Wallace,Slone,wallace.slone@sakilacustomer.org,568,TRUE,2006-02-14,49:45.7,1
563,2,Ken,Prewitt,ken.prewitt@sakilacustomer.org,569,TRUE,2006-02-14,49:45.7,1
564,2,Bob,Pfeiffer,bob.pfeiffer@sakilacustomer.org,570,TRUE,2006-02-14,49:45.7,1
565,2,Jaime,Nettles,jaime.nettles@sakilacustomer.org,571,TRUE,2006-02-14,49:45.7,1
566,1,Casey,Mena,casey.mena@sakilacustomer.org,572,TRUE,2006-02-14,49:45.7,1
567,2,Alfredo,Mcadams,alfredo.mcadams@sakilacustomer.org,573,TRUE,2006-02-14,49:45.7,1
568,2,Alberto,Henning,alberto.henning@sakilacustomer.org,574,TRUE,2006-02-14,49:45.7,1
569,2,Dave,Gardiner,dave.gardiner@sakilacustomer.org,575,TRUE,2006-02-14,49:45.7,1
570,2,Ivan,Cromwell,ivan.cromwell@sakilacustomer.org,576,TRUE,2006-02-14,49:45.7,1
571,2,Johnnie,Chisholm,johnnie.chisholm@sakilacustomer.org,577,TRUE,2006-02-14,49:45.7,1
572,1,Sidney,Burleson,sidney.burleson@sakilacustomer.org,578,TRUE,2006-02-14,49:45.7,1
573,1,Byron,Box,byron.box@sakilacustomer.org,579,TRUE,2006-02-14,49:45.7,1
574,2,Julian,Vest,julian.vest@sakilacustomer.org,580,TRUE,2006-02-14,49:45.7,1
575,2,Isaac,Oglesby,isaac.oglesby@sakilacustomer.org,581,TRUE,2006-02-14,49:45.7,1
576,2,Morris,Mccarter,morris.mccarter@sakilacustomer.org,582,TRUE,2006-02-14,49:45.7,1
577,2,Clifton,Malcolm,clifton.malcolm@sakilacustomer.org,583,TRUE,2006-02-14,49:45.7,1
578,2,Willard,Lumpkin,willard.lumpkin@sakilacustomer.org,584,TRUE,2006-02-14,49:45.7,1
579,2,Daryl,Larue,daryl.larue@sakilacustomer.org,585,TRUE,2006-02-14,49:45.7,1
580,1,Ross,Grey,ross.grey@sakilacustomer.org,586,TRUE,2006-02-14,49:45.7,1
581,1,Virgil,Wofford,virgil.wofford@sakilacustomer.org,587,TRUE,2006-02-14,49:45.7,1
582,2,Andy,Vanhorn,andy.vanhorn@sakilacustomer.org,588,TRUE,2006-02-14,49:45.7,1
583,1,Marshall,Thorn,marshall.thorn@sakilacustomer.org,589,TRUE,2006-02-14,49:45.7,1
584,2,Salvador,Teel,salvador.teel@sakilacustomer.org,590,TRUE,2006-02-14,49:45.7,1
585,1,Perry,Swafford,perry.swafford@sakilacustomer.org,591,TRUE,2006-02-14,49:45.7,1
586,1,Kirk,Stclair,kirk.stclair@sakilacustomer.org,592,TRUE,2006-02-14,49:45.7,1
587,1,Sergio,Stanfield,sergio.stanfield@sakilacustomer.org,593,TRUE,2006-02-14,49:45.7,1
588,1,Marion,Ocampo,marion.ocampo@sakilacustomer.org,594,TRUE,2006-02-14,49:45.7,1
589,1,Tracy,Herrmann,tracy.herrmann@sakilacustomer.org,595,TRUE,2006-02-14,49:45.7,1
590,2,Seth,Hannon,seth.hannon@sakilacustomer.org,596,TRUE,2006-02-14,49:45.7,1
591,1,Kent,Arsenault,kent.arsenault@sakilacustomer.org,597,TRUE,2006-02-14,49:45.7,1
592,1,Terrance,Roush,terrance.roush@sakilacustomer.org,598,TRUE,2006-02-14,49:45.7,0
593,2,Rene,Mcalister,rene.mcalister@sakilacustomer.org,599,TRUE,2006-02-14,49:45.7,1
594,1,Eduardo,Hiatt,eduardo.hiatt@sakilacustomer.org,600,TRUE,2006-02-14,49:45.7,1
595,1,Terrence,Gunderson,terrence.gunderson@sakilacustomer.org,601,TRUE,2006-02-14,49:45.7,1
596,1,Enrique,Forsythe,enrique.forsythe@sakilacustomer.org,602,TRUE,2006-02-14,49:45.7,1
597,1,Freddie,Duggan,freddie.duggan@sakilacustomer.org,603,TRUE,2006-02-14,49:45.7,1
598,1,Wade,Delvalle,wade.delvalle@sakilacustomer.org,604,TRUE,2006-02-14,49:45.7,1
599,2,Austin,Cintron,austin.cintron@sakilacustomer.org,605,TRUE,2006-02-14,49:45.7,1
